file_path	coupling_pattern	function_or_area	disposition	publication_anchor_overlap	mentions_any_pub_dataset_table	ddl_or_bq_load_heuristic	port_backlog_tier	bq_tables_substring_mentions
scripts/386_v1_0_dedup_pass.py	connect_md	scripts	ACTIVE	yes	yes	yes	P0	__readme;canonical_cervical_ln_clinical_events_v1;canonical_complications_events_v1;canonical_complications_patient_rollup_v1;canonical_esophageal_invasion_events_v1;canonical_fna_events_v1;canonical_fna_patient_rollup_v1;canonical_frozen_section_events_v1;canonical_frozen_section_patient_rollup_v1;canonical_invasion_events_v1;canonical_invasion_patient_rollup_v1;canonical_labs_calcium_v1;canonical_labs_pth_v1;canonical_labs_thyroglobulin_v1;canonical_labs_tsh_v1;canonical_labs_vitamin_d_v1;canonical_medications_events_v1;canonical_medications_patient_rollup_v1;canonical_molecular_genetics_from_notes_v2;canonical_molecular_genetics_v2;canonical_operative_events_v1;canonical_operative_patient_rollup_v1;canonical_operative_procedure_codes_v1;canonical_path_benign_events_v1;canonical_path_benign_patient_rollup_v1;canonical_path_gland_events_v1;canonical_path_gland_patient_rollup_v1;canonical_path_malignant_events_v1;canonical_path_malignant_patient_rollup_v1;canonical_pathology_clinical_events_v1;canonical_patient_master;canonical_pmh_events_v1;canonical_pmh_patient_rollup_v1;canonical_psh_events_v1;canonical_psh_patient_rollup_v1;canonical_recurrence_v1;canonical_survival_followup_v1;canonical_us_lymph_node_v2;canonical_us_nodule_v2;canonical_us_thyroid_gland_v2;note_entities_llm_imaging;note_entities_llm_tirads_granular;note_entities_llm_us_nodule_dynamics
scripts/386b_fix_round2_llm_model_tag.py	connect_md	scripts	ACTIVE	no	yes	yes	P1	__readme;fna_cytology;note_entities_llm_cervical_ln_detail;note_entities_llm_esophageal_invasion;note_entities_llm_pathology;note_entities_llm_tirads_granular
scripts/387_pub_v1_0_cleanup.py	duckdb.connect	scripts	ACTIVE	yes	yes	yes	P3	Survival_Followup;canonical_complications_events_v1;canonical_complications_patient_rollup_v1;canonical_fna_events_v1;canonical_fna_patient_rollup_v1;canonical_frozen_section_events_v1;canonical_frozen_section_patient_rollup_v1;canonical_invasion_events_v1;canonical_invasion_patient_rollup_v1;canonical_labs_calcium_v1;canonical_labs_pth_v1;canonical_labs_thyroglobulin_v1;canonical_labs_tsh_v1;canonical_labs_vitamin_d_v1;canonical_medications_events_v1;canonical_medications_patient_rollup_v1;canonical_molecular_genetics_from_notes_v2;canonical_molecular_genetics_v2;canonical_operative_events_v1;canonical_operative_patient_rollup_v1;canonical_operative_procedure_codes_v1;canonical_path_benign_events_v1;canonical_path_benign_patient_rollup_v1;canonical_path_gland_events_v1;canonical_path_gland_patient_rollup_v1;canonical_path_malignant_events_v1;canonical_path_malignant_patient_rollup_v1;canonical_patient_master;canonical_pmh_events_v1;canonical_pmh_patient_rollup_v1;canonical_psh_events_v1;canonical_psh_patient_rollup_v1;canonical_recurrence_v1;canonical_survival_followup_v1;canonical_us_lymph_node_v2;canonical_us_nodule_v2;canonical_us_thyroid_gland_v2
scripts/388_note_entities_llm_and_view_label_audit.py	duckdb.connect	scripts	ACTIVE	yes	yes	yes	P3	__readme;canonical_frozen_section_events_v1;canonical_path_benign_events_v1;canonical_path_gland_events_v1;canonical_patient_master;canonical_us_patient_master_VIEW_v2;cupm_v2_canonical_backfill_v1;note_entities_llm_airway_invasion;note_entities_llm_dynamic_risk_response;note_entities_llm_frozen_section_detail;note_entities_llm_functional_outcomes;note_entities_llm_labs;note_entities_llm_parathyroid_detail;note_entities_llm_patient_decision_adherence;note_entities_llm_physical_exam;note_entities_llm_rad_treatment;note_entities_llm_recurrence;note_entities_llm_survival_followup;note_entities_llm_synoptic_pathology_enrichment;note_entities_llm_tg_kinetics
scripts/389_1_registry_schema_migration.py	duckdb.connect	scripts	ACTIVE	no	yes	yes	P3	__readme
scripts/389_us_zombie_view_rewrites_and_complications_audit.py	duckdb.connect	scripts	ACTIVE	yes	yes	yes	P3	__readme;canonical_complications_events_v1;canonical_complications_patient_rollup_v1;canonical_operative_events_v1;canonical_patient_master;canonical_us_exam_master_VIEW_v2;canonical_us_lymph_node_v2;canonical_us_nodule_v2;canonical_us_patient_master_VIEW_v2;canonical_us_thyroid_gland_v2;complication_phenotype_v1;note_entities_complications
scripts/38_mixture_cure_models.py	duckdb.connect	scripts	DEAD	no	no	no	-	
scripts/390_ete_adjudication_reconciliation.py	duckdb.connect	scripts	ACTIVE	yes	yes	yes	P3	__readme;canonical_invasion_patient_rollup_v1;canonical_patient_master;ete_adjudication_v1;manuscript_cohort_v1
scripts/391_t_stage_downstream_reconciliation.py	duckdb.connect	scripts	ACTIVE	yes	yes	yes	P3	__readme;canonical_patient_master;manuscript_cohort_v1
scripts/392_ete_boolean_string_normalization.py	duckdb.connect	scripts	ACTIVE	yes	yes	yes	P3	__readme;canonical_patient_master;tumor_episode_master_v2
scripts/393_dtc_stage_group_orphan_fill.py	duckdb.connect	scripts	ACTIVE	yes	yes	yes	P3	__readme;canonical_patient_master
scripts/394_dtc_null_t_stage_group_fill.py	duckdb.connect	scripts	ACTIVE	yes	yes	yes	P3	__readme;canonical_patient_master
scripts/395_dtc_t_sync_stage_group_fill.py	duckdb.connect	scripts	ACTIVE	yes	yes	yes	P3	__readme;canonical_patient_master
scripts/397_path_gland_repair.py	connect_locked	scripts	ACTIVE	yes	yes	yes	P0	canonical_column_verification_registry_v1;canonical_operative_events_v1;canonical_path_gland_events_v1;canonical_table_signoff_registry_v1;path_gland_events_VIEW_v1;path_synoptics;signoff_migration;specimen_master_v1;synoptic_tumor_long_v1
scripts/39_promotion_time_cure_models.py	duckdb.connect	scripts	DEAD	no	no	no	-	
scripts/40_predictive_analytics_batch.py	duckdb.connect	scripts	DEAD	no	no	no	-	
scripts/413_clinical_date_retype.py	duckdb.connect	scripts	ACTIVE	yes	yes	yes	P3	canonical_column_verification_registry_v1;canonical_esophageal_invasion_events_v1;canonical_frozen_section_events_v1;canonical_operative_events_v1;canonical_path_malignant_events_v1;canonical_patient_master;canonical_table_signoff_registry_v1
scripts/414_lane_ln_mig_224_229_apply.py	MotherDuckClient	scripts	DEAD	no	no	no	-	
scripts/41_ingest_thyroseq_excel.py	duckdb.connect	scripts	ACTIVE	yes	yes	yes	P3	molecular_results;molecular_variant_long;path_synoptics;thyroseq_molecular_enrichment
scripts/42_ingest_afirma.py	duckdb.connect	scripts	ACTIVE	no	yes	yes	P3	fna_cytology;molecular_results;molecular_variant_long
scripts/46_provenance_audit.py	connect_md	scripts	ACTIVE	yes	yes	yes	P0	clinical_notes_long;note_entities_complications;note_entities_genetics;note_entities_medications;note_entities_problem_list;note_entities_procedures;note_entities_staging;path_synoptics
scripts/49_enhanced_linkage_v3.py	connect_md	scripts	ACTIVE	yes	yes	yes	P0	fna_episode_master_v2;imaging_fna_linkage_v3;imaging_nodule_long_v2;imaging_nodule_master_v1;molecular_test_episode_v2;operative_episode_detail_v2;rai_treatment_episode_v2;tumor_episode_master_v2
scripts/51_thyroid_scoring_systems.py	connect_md	scripts	ACTIVE	yes	yes	yes	P0	extracted_fna_bethesda_v1;fna_cytology;fna_history;molecular_testing;path_synoptics;rai_treatment_episode_v2;tumor_episode_master_v2;tumor_pathology
scripts/52_complication_phenotyping_v2.py	connect_md	scripts	ACTIVE	yes	yes	yes	P0	complication_patient_summary_v1;complication_phenotype_v1;extracted_complications_refined_v5;extracted_postop_labs_expanded_v1;extracted_rln_injury_refined_v2;note_entities_complications;note_entities_medications;note_entities_problem_list;path_synoptics
scripts/53_longitudinal_lab_hardening.py	connect_md	scripts	ACTIVE	yes	yes	yes	P0	extracted_postop_labs_expanded_v1;path_synoptics;recurrence_event_clean_v1
scripts/55_analysis_validation_suite.py	connect_md	scripts	ACTIVE	no	yes	yes	P1	complication_patient_summary_v1;complication_phenotype_v1;imaging_fna_linkage_v3;imaging_patient_summary_v1
scripts/56_pre_manuscript_audit.py	connect_md	scripts	ACTIVE	no	yes	no	P2	canonical_us_patient_master_VIEW_v2;extracted_tirads_validated_v1;imaging_nodule_long_v2;molecular_test_episode_v2
scripts/75_dataset_maturation.py	connect_md	scripts	ACTIVE	yes	yes	yes	P0	clinical_notes_long;complication_patient_summary_v1;complication_phenotype_v1;fna_episode_master_v2;imaging_fna_linkage_v3;imaging_nodule_long_v2;imaging_nodule_master_v1;manuscript_cohort_v1;molecular_test_episode_v2;operative_episode_detail_v2;path_synoptics;rai_treatment_episode_v2;recurrence_event_clean_v1;survival_cohort_enriched;thyroid_scoring_py_v1;tumor_episode_master_v2
scripts/86_operative_nlp_final_sync.py	duckdb.connect	scripts	ACTIVE	yes	yes	yes	P3	clinical_notes_long;complication_patient_summary_v1;manuscript_cohort_v1;note_entities_procedures;operative_episode_detail_v2
scripts/87_op_nlp_numeric_rollup.py	connect_locked	scripts	ACTIVE	yes	yes	no	P2	canonical_patient_master;note_entities_operative_detail
scripts/94_dataset_truth_snapshot.py	duckdb.connect	scripts	ACTIVE	yes	yes	no	P4	clinical_notes_long;extracted_complications_refined_v5;extracted_ras_patient_summary_v1;extracted_tirads_validated_v1;imaging_fna_linkage_v3;imaging_nodule_master_v1;longitudinal_lab_canonical_v1;manuscript_cohort_v1;note_entities_procedures;operative_episode_detail_v2;path_synoptics;rai_treatment_episode_v2;survival_cohort_enriched;thyroid_scoring_py_v1
scripts/97_episode_linkage_audit.py	duckdb.connect	scripts	ACTIVE	yes	yes	yes	P3	clinical_notes_long;fna_cytology;fna_episode_master_v2;imaging_nodule_long_v2;longitudinal_lab_canonical_v1;molecular_test_episode_v2;operative_episode_detail_v2;path_synoptics;rai_treatment_episode_v2;tumor_episode_master_v2
scripts/98_final_verification_pass.py	connect_md	scripts	ACTIVE	yes	yes	yes	P0	clinical_notes_long;extracted_complications_refined_v5;extracted_ras_patient_summary_v1;extracted_tirads_validated_v1;fna_episode_master_v2;imaging_fna_linkage_v3;imaging_nodule_master_v1;longitudinal_lab_canonical_v1;manuscript_cohort_v1;molecular_test_episode_v2;operative_episode_detail_v2;path_synoptics;rai_treatment_episode_v2;survival_cohort_enriched;thyroid_scoring_py_v1;tumor_episode_master_v2
scripts/99_comprehensive_final_verification.py	connect_md	scripts	ACTIVE	yes	yes	yes	P0	clinical_notes_long;extracted_complications_refined_v5;extracted_ras_patient_summary_v1;extracted_tirads_validated_v1;fna_episode_master_v2;imaging_fna_linkage_v3;imaging_nodule_long_v2;imaging_nodule_master_v1;longitudinal_lab_canonical_v1;manuscript_cohort_v1;molecular_test_episode_v2;operative_episode_detail_v2;path_synoptics;rai_treatment_episode_v2;survival_cohort_enriched;thyroid_scoring_py_v1;tumor_episode_master_v2
scripts/Script_376_feature_string_to_pts_recompute.py	connect_locked	scripts	ACTIVE	no	yes	yes	P1	canonical_us_nodule_v2
scripts/_361_prune_stale_archives.py	connect_locked	scripts	UNCERTAIN	no	no	no	-	
scripts/_362_prune_stale_archives.py	connect_locked	scripts	ACTIVE	no	yes	no	P2	operative_episode_detail_v2
scripts/_cowork_pm_bool_sweep.py	connect_locked	scripts	ACTIVE	yes	yes	no	P2	canonical_column_verification_registry_v1;canonical_patient_master
scripts/_cowork_pm_bool_sweep_batched.py	connect_locked	scripts	ACTIVE	yes	yes	no	P2	canonical_column_verification_registry_v1;canonical_patient_master
scripts/_investigate_zombie_classifier.py	duckdb.connect	scripts	ACTIVE	no	yes	no	P4	canonical_us_nodule_v2;imaging_nodule_master_v1;us_nodules_tirads
scripts/_investigate_zombie_classifier_v2.py	duckdb.connect	scripts	ACTIVE	no	yes	no	P4	canonical_us_nodule_v2;imaging_nodule_master_v1
scripts/_md_connect.py	connect_locked	connection_infra	ACTIVE	yes	yes	no	P2	canonical_patient_master
scripts/_mig247_build_feasibility_refresh.py	connect_locked	scripts	ACTIVE	yes	yes	no	P2	canonical_patient_master
scripts/_mig249_build_feasibility_re_refresh.py	connect_locked	scripts	ACTIVE	yes	yes	no	P2	canonical_patient_master
scripts/_migrate_md_accounts.py	duckdb.connect	scripts	UNCERTAIN	no	no	yes	-	
scripts/_patch_md_connections.py	connect_md	scripts	UNCERTAIN	no	no	no	-	
scripts/_patch_md_connections_v2.py	connect_md	scripts	UNCERTAIN	no	no	no	-	
scripts/_phase4_fix_all.py	connect_md	scripts	UNCERTAIN	no	no	no	-	
scripts/_probe_mig136_pshx_replay.py	connect_locked	scripts	ACTIVE	yes	yes	no	P2	canonical_patient_master;fna_history;note_entities_llm_past_surgical_hx
scripts/_round2_helpers.py	connect_md	scripts	ACTIVE	yes	yes	yes	P0	__readme;canonical_patient_master
scripts/_run_sql.py	connect_locked	scripts	UNCERTAIN	no	no	no	-	
scripts/apply_cpm_tn_primary_from_v2_fill.py	duckdb.connect	scripts	ACTIVE	yes	yes	yes	P3	__readme;canonical_patient_master
scripts/apply_cpm_tnm_disagreement_audit.py	duckdb.connect	scripts	ACTIVE	yes	yes	yes	P3	__readme;canonical_patient_master
scripts/apply_dtc_null_n_stage_group_fill.py	duckdb.connect	scripts	ACTIVE	yes	yes	yes	P3	__readme;canonical_patient_master
scripts/apply_histologic_classification_audit.py	duckdb.connect	scripts	ACTIVE	yes	yes	yes	P3	__readme;canonical_patient_master
scripts/apply_malignant_null_stage_group_closeout.py	duckdb.connect	scripts	ACTIVE	yes	yes	yes	P3	__readme;canonical_patient_master
scripts/apply_manual_review_queue_sortout.py	duckdb.connect	scripts	ACTIVE	yes	yes	yes	P3	__readme;canonical_patient_master
scripts/apply_mig_57_vascular_invasion_v2_extras.py	MotherDuckClient	scripts	ACTIVE	no	yes	no	P4	canonical_vascular_invasion_events_v1;note_entities_llm_vascular_invasion;note_entities_llm_vascular_invasion_v2
scripts/apply_mig_58_airway_invasion_v2_extras.py	MotherDuckClient	scripts	ACTIVE	no	yes	no	P4	canonical_airway_invasion_events_v1;note_entities_llm_airway_invasion;note_entities_llm_airway_invasion_v2
scripts/apply_pdtc_rid6275_stage_group.py	duckdb.connect	scripts	ACTIVE	yes	yes	yes	P3	__readme;canonical_patient_master
scripts/archive/221_final_database_consolidation.py	duckdb.connect	scripts	DEAD	yes	yes	yes	-	canonical_diagnosis_unified_v1;canonical_molecular_tested_v1;canonical_patient_master;canonical_recurrence_v1;canonical_survival_followup_v1;clinical_notes_long;complication_phenotype_v1;ct_imaging;extracted_ete_subgraded_v1;extracted_tirads_validated_v1;fna_cytology;fna_episode_master_v2;imaging_nodule_master_v1;longitudinal_lab_canonical_v1;mri_imaging;note_entities_llm_cervical_ln_detail;note_entities_llm_pathology;note_entities_llm_tirads_granular;nuclear_med;operative_episode_detail_v2;path_synoptics;tg_timeline_patient_summary_v1;tirads_llm_extracted_v2;tumor_pathology;ultrasound_reports
scripts/archive/221_final_gap_resolution.py	duckdb.connect	scripts	DEAD	yes	yes	yes	-	canonical_patient_master;nsqip_patient_summary
scripts/archive/export_motherduck_to_parquet_MIGRATION_COMPLETE_20260327.py	duckdb.connect	scripts	DEAD	no	yes	yes	-	molecular_testing;tumor_pathology
scripts/build_input_parquets_round2_20260421.py	duckdb.connect	scripts	ACTIVE	no	yes	no	P4	clinical_notes_long
scripts/build_m044_master_excel.py	duckdb.connect	scripts	ACTIVE	yes	yes	no	P4	canonical_patient_master;canonical_recurrence_resolved_v1;path_synoptics
scripts/build_per_patient_with_sources.py	connect_locked	scripts	ACTIVE	yes	yes	no	P2	canonical_patient_master;canonical_recurrence_resolved_v1;tumor_episode_master_v2
scripts/build_synoptic_input_v4.py	duckdb.connect	scripts	ACTIVE	yes	yes	no	P4	path_synoptics
scripts/cpm_tirads_partB_phase2_migrate_views.py	MotherDuckClient	scripts	ACTIVE	yes	yes	yes	P3	canonical_patient_master;canonical_us_nodule_v2;canonical_us_patient_master_VIEW_v2
scripts/cpm_tirads_partB_phase5_drop.py	MotherDuckClient	scripts	ACTIVE	yes	yes	yes	P3	canonical_patient_master
scripts/cpm_tirads_partB_phase6_qa.py	MotherDuckClient	scripts	ACTIVE	yes	yes	no	P4	canonical_patient_master;canonical_us_exam_master_VIEW_v2;canonical_us_patient_master_VIEW_v2;cupm_v2_canonical_backfill_v1
scripts/emr_demographics_v1_pipeline.py	MotherDuckClient	scripts	ACTIVE	yes	yes	yes	P3	canonical_patient_master;path_synoptics
scripts/extract_clinical_note_ln_data.py	duckdb.connect	scripts	ACTIVE	no	yes	no	P4	clinical_notes_long;note_entities_llm_cervical_ln_detail
scripts/extract_tirads_from_us_reports.py	duckdb.connect	scripts	DEAD	no	no	no	-	
scripts/frozen/204_canonical_master_assembly.py	duckdb.connect	scripts	DEAD	yes	yes	yes	-	canonical_diagnosis_unified_v1;canonical_molecular_tested_v1;canonical_patient_master;canonical_recurrence_v1;canonical_survival_followup_v1;path_synoptics;tumor_pathology
scripts/frozen/205_canonical_consolidation.py	duckdb.connect	scripts	DEAD	yes	yes	yes	-	canonical_diagnosis_unified_v1;canonical_molecular_tested_v1;canonical_patient_master;canonical_recurrence_v1;canonical_survival_followup_v1;fna_cytology;imaging_nodule_master_v1;path_synoptics;tirads_llm_extracted_v2;tumor_pathology;ultrasound_reports
scripts/frozen/207_canonical_master_expansion.py	duckdb.connect	scripts	DEAD	yes	yes	yes	-	canonical_diagnosis_unified_v1;canonical_molecular_tested_v1;canonical_patient_master;canonical_recurrence_v1;canonical_survival_followup_v1;complication_patient_summary_v1;ct_imaging;extracted_tirads_validated_v1;imaging_nodule_master_v1;imaging_patient_summary_v1;nuclear_med;tg_timeline_patient_summary_v1;thyroid_scoring_py_v1
scripts/frozen/221_tirads_v2_integration.py	duckdb.connect	scripts	DEAD	yes	yes	yes	-	__readme;canonical_patient_master;tirads_llm_extracted_v2;us_nodules_tirads
scripts/frozen/221b_suspicious_ln_reextraction.py	duckdb.connect	scripts	DEAD	yes	yes	yes	-	canonical_patient_master
scripts/frozen/221c_rollup_threevalue_patch.py	duckdb.connect	scripts	DEAD	yes	yes	yes	-	canonical_patient_master
scripts/frozen/228_registry_backfill.py	duckdb.connect	scripts	DEAD	yes	yes	no	-	__readme;canonical_benign_diagnosis_v1;canonical_diagnosis_unified_v1;canonical_malignant_diagnosis_v1;canonical_molecular_tested_v1;canonical_patient_master;canonical_recurrence_v1;canonical_survival_followup_v1;clinical_notes_long;complication_patient_summary_v1;complication_phenotype_v1;ete_adjudication_v1;extracted_braf_recovery_v1;extracted_complications_refined_v5;extracted_ete_subgraded_v1;extracted_fna_bethesda_v1;extracted_ras_patient_summary_v1;extracted_rln_injury_refined_v2;extracted_tirads_validated_v1;fna_cytology;fna_history;imaging_exam_master_v1;imaging_fna_linkage_v3;imaging_nodule_master_v1;imaging_patient_summary_v1;manuscript_cohort_v1;molecular_results;molecular_test_episode_v2;molecular_testing;note_entities_llm_airway_invasion;note_entities_llm_dynamic_risk_response;note_entities_llm_functional_outcomes;note_entities_llm_imaging;note_entities_llm_labs;note_entities_llm_past_medical_hx;note_entities_llm_past_surgical_hx;note_entities_llm_patient_decision_adherence;note_entities_llm_physical_exam;note_entities_llm_presenting_symptoms;note_entities_llm_rad_treatment;note_entities_llm_survival_followup;note_entities_llm_synoptic_pathology_enrichment;note_entities_llm_us_nodule_dynamics;note_entities_llm_vascular_invasion;note_entities_problem_list;note_entities_procedures;note_entities_staging;nsqip_enrichment;nsqip_patient_summary;path_outcome_classification_v1;patient_completion_oed_path_linkage_v1;specimen_genomic_assay_v1;specimen_source_xref_v1;survival_cohort_enriched;synoptic_tumor_long_v1;tg_postop_surveillance_windows_v1;tg_timeline_patient_summary_v1;thyroid_sizes;thyroid_weights;thyroseq_molecular_enrichment;tirads_llm_extracted_v2;tirads_llm_validation_v2
scripts/frozen/246_canonical_us_nodule_characteristics.py	connect_locked	scripts	DEAD	yes	yes	yes	-	canonical_patient_master;extracted_tirads_validated_v1;imaging_nodule_long_v2;imaging_nodule_master_v1;imaging_patient_summary_v1;tirads_llm_extracted_v2;us_nodules_tirads
scripts/frozen/252_recompute_max_tirads.py	connect_locked	scripts	DEAD	yes	yes	no	-	canonical_patient_master;us_nodules_tirads
scripts/frozen/259_final_verification_lock.py	connect_locked	scripts	DEAD	yes	yes	no	-	canonical_patient_master;canonical_tumor_characteristics_v1;complication_phenotype_v1;fna_episode_master_v2;imaging_nodule_master_v1;longitudinal_lab_canonical_v1;rai_treatment_episode_v2;thyroglobulin_lab_canonical_v1
scripts/frozen/264_final_acceptance_addendum.py	connect_locked	scripts	DEAD	yes	yes	no	-	canonical_patient_master;complication_phenotype_v1;fna_episode_master_v2;fna_history;rai_treatment_episode_v2
scripts/frozen/265_canonical_finalization.py	connect_locked	scripts	DEAD	yes	yes	yes	-	__readme;canonical_benign_diagnosis_v1;canonical_malignant_diagnosis_v1;canonical_molecular_tested_v1;canonical_patient_master;canonical_recurrence_v1;canonical_survival_followup_v1;canonical_tumor_characteristics_v1;clinical_note_ln_extracted_v1;clinical_notes_long;complication_phenotype_v1;ct_imaging;ete_adjudication_v1;extracted_braf_recovery_v1;extracted_ete_subgraded_v1;extracted_fna_bethesda_v1;extracted_ras_patient_summary_v1;extracted_rln_injury_refined_v2;extracted_tirads_validated_v1;fna_cytology;fna_episode_master_v2;imaging_exam_master_v1;imaging_nodule_master_v1;imaging_patient_summary_v1;molecular_results;molecular_test_episode_v2;molecular_testing;molecular_variant_long;mri_imaging;note_entities_llm_cervical_ln_detail;note_entities_llm_past_medical_hx;note_entities_llm_presenting_symptoms;note_entities_llm_vascular_invasion;nuclear_med;operative_episode_detail_v2;path_outcome_classification_v1;path_synoptics;patient_cross_domain_timeline_v2;recurrence_event_clean_v1;specimen_tumor_focus_v1;survival_cohort_enriched;synoptic_tumor_long_v1;tg_postop_surveillance_windows_v1;tg_timeline_patient_summary_v1;thyroglobulin_lab_canonical_v1;thyroid_sizes;thyroid_weights;thyroseq_molecular_enrichment;tirads_llm_extracted_v2;tumor_episode_master_v2;tumor_pathology;ultrasound_reports;us_nodules_tirads
scripts/frozen/271_tirads_imaging_finalization.py	connect_locked	scripts	DEAD	yes	yes	yes	-	__readme;canonical_patient_master;imaging_nodule_master_v1
scripts/frozen/271a_fix_concordance_three_valued.py	connect_locked	scripts	DEAD	yes	yes	yes	-	canonical_patient_master
scripts/frozen/271b_laterality_normalization.py	connect_locked	scripts	DEAD	yes	yes	yes	-	canonical_patient_master;imaging_nodule_master_v1;operative_episode_detail_v2;path_synoptics;tumor_pathology
scripts/frozen/273_registry_curation.py	duckdb.connect	scripts	DEAD	yes	yes	yes	-	canonical_patient_master;clinical_note_ln_extracted_v1;complication_phenotype_v1;extracted_tirads_validated_v1;note_entities_complications;note_entities_llm_cervical_ln_detail;note_entities_llm_past_medical_hx;note_entities_llm_past_surgical_hx;note_entities_llm_presenting_symptoms;note_entities_operative_detail;note_entities_problem_list;nsqip_patient_summary;operative_episode_detail_v2;path_synoptics
scripts/frozen/277_canonical_cleanup_phase7_verification.py	connect_locked	scripts	DEAD	yes	yes	yes	-	canonical_patient_master;complication_phenotype_v1;fna_episode_master_v2;operative_episode_detail_v2;rai_treatment_episode_v2;thyroglobulin_lab_VIEW_v1;us_nodules_tirads
scripts/frozen/301_canonical_us_patient_master_v1.py	connect_locked	scripts	DEAD	yes	yes	yes	-	canonical_patient_master
scripts/frozen/328_tirads_v2_gap_a_cast_fix.py	connect_locked	scripts	DEAD	yes	yes	yes	-	canonical_patient_master
scripts/frozen/329_tirads_v2_gap_b_report_reroll.py	connect_locked	scripts	DEAD	yes	yes	yes	-	canonical_patient_master
scripts/frozen/336_final_main_audit.py	connect_locked	scripts	DEAD	yes	yes	yes	-	__readme;canonical_patient_master;clinical_notes_long;ct_imaging;data_dictionary_v279;fna_cytology;fna_history;molecular_results;molecular_testing;molecular_variant_long;mri_imaging;nuclear_med;operative_episode_detail_v2;path_synoptics;tumor_episode_master_v2;ultrasound_reports
scripts/frozen/368_cpm_us_cutover_to_v2.py	connect_locked	scripts	DEAD	yes	yes	no	-	canonical_patient_master;canonical_us_lymph_node_v2;canonical_us_nodule_v2
scripts/frozen/369_us_v2_views_and_registry.py	connect_locked	scripts	DEAD	no	yes	yes	-	US_Lymph_Nodes_Wide_v2;US_Nodules_Wide_v2;US_Thyroid_Gland_Wide_v2;canonical_us_lymph_node_v2;canonical_us_nodule_v2;canonical_us_thyroid_gland_v2;ultrasound_reports;us_nodules_tirads
scripts/frozen/375_cpm_column_cleanup_and_audit.py	connect_locked	scripts	DEAD	yes	yes	no	-	canonical_patient_master;canonical_us_nodule_v2;extracted_tirads_validated_v1;imaging_nodule_master_v1;tirads_llm_extracted_v2;us_nodules_tirads
scripts/frozen/48_build_analysis_resolved_layer.py	connect_md	scripts	DEAD	yes	yes	yes	-	complication_patient_summary_v1;extracted_braf_recovery_v1;extracted_fna_bethesda_v1;extracted_tirads_validated_v1;fna_episode_master_v2;imaging_fna_linkage_v3;molecular_test_episode_v2;operative_episode_detail_v2;rai_treatment_episode_v2;recurrence_event_clean_v1;thyroid_scoring_py_v1;tumor_episode_master_v2
scripts/frozen/50_multinodule_imaging.py	connect_md	scripts	DEAD	no	yes	yes	-	extracted_tirads_validated_v1;imaging_exam_master_v1;imaging_nodule_master_v1;imaging_patient_summary_v1;us_nodules_tirads
scripts/frozen/phase1_dryrun_probe.py	connect_locked	scripts	DEAD	yes	yes	no	-	canonical_patient_master;operative_episode_detail_v2;rai_treatment_episode_v2;thyroglobulin_lab_canonical_v1
scripts/frozen/preflight.py	connect_locked	scripts	DEAD	yes	yes	yes	-	canonical_patient_master;complication_phenotype_v1;fna_episode_master_v2;operative_episode_detail_v2;rai_treatment_episode_v2;synoptic_tumor_long_v1;thyroglobulin_lab_canonical_v1
scripts/frozen/prompt6_348_older_masters.py	connect_locked	scripts	DEAD	yes	yes	yes	-	canonical_patient_master;tirads_llm_extracted_v2
scripts/frozen/prompt6_353_completion_audit.py	connect_locked	scripts	DEAD	yes	yes	no	-	canonical_patient_master;extracted_braf_recovery_v1;extracted_ete_subgraded_v1;extracted_fna_bethesda_v1;extracted_postop_labs_expanded_v1;extracted_ras_patient_summary_v1;us_nodules_tirads
scripts/frozen/prompt6_353_repoint_orphan_view.py	connect_locked	scripts	DEAD	yes	yes	yes	-	canonical_patient_master;tirads_llm_extracted_v2
scripts/frozen/run_feasibility.py	MotherDuckClient	scripts	DEAD	yes	yes	no	-	complication_patient_summary_v1;complication_phenotype_v1;extracted_fna_bethesda_v1;extracted_tirads_validated_v1;imaging_nodule_long_v2;imaging_nodule_master_v1;imaging_patient_summary_v1;longitudinal_lab_canonical_v1;manuscript_cohort_v1;molecular_test_episode_v2;operative_episode_detail_v2;rai_treatment_episode_v2;thyroid_scoring_py_v1
scripts/frozen/schema_recon.py	connect_locked	scripts	DEAD	yes	yes	no	-	canonical_patient_master;complication_phenotype_v1;fna_episode_master_v2;imaging_nodule_master_v1;operative_episode_detail_v2;rai_treatment_episode_v2;synoptic_tumor_long_v1;thyroglobulin_lab_canonical_v1
scripts/llm_batch/_verify_loaded.py	duckdb.connect	scripts	ACTIVE	no	yes	no	P4	note_entities_llm_airway_invasion;note_entities_llm_airway_invasion_v2;note_entities_llm_ete_subgrade_v1;note_entities_llm_parathyroid_detail;note_entities_llm_parathyroid_detail_v1;note_entities_llm_t4b_invasion_v1;note_entities_llm_vascular_invasion;note_entities_llm_vascular_invasion_v2
scripts/llm_batch/extractors/_base.py	duckdb.connect	scripts	ACTIVE	yes	yes	no	P4	clinical_notes_long;ct_imaging;mri_imaging;path_synoptics
scripts/llm_batch/loader.py	duckdb.connect	scripts	ACTIVE	no	no	yes	P5	
scripts/ln_crossval.py	MotherDuckClient	scripts	ACTIVE	yes	yes	yes	P3	path_synoptics;tumor_pathology
scripts/ln_master_rollup.py	MotherDuckClient	scripts	ACTIVE	yes	yes	yes	P3	path_synoptics;tumor_pathology
